"","NOS.NS.1","NOS.NS.2","NOS.NS.3","NOS.LA.1","NOS.LA.2","NOS.LA.3","S.NS.1","S.NS.2","S.NS.3","S.LA.1","S.LA.2","S.LA.3"
"232480_at",6.15791984997059,6.15654126681403,6.43338474308142,6.66734995452454,5.78802984081687,5.73862568317213,5.97181927184645,6.32081669844247,5.93092661532116,6.41894166403103,5.89785964177284,6.05920931220393
"229656_s_at",7.07512557319566,6.49266744757806,7.76589824737048,7.48328878502959,6.76984662777921,7.33495785754347,7.18452742908923,6.73633242077392,7.33007784005743,7.35743424878428,6.94834849065601,7.29352494194033
"242042_s_at",3.5340439238749,3.68831598016745,3.96731735178363,3.49629169434301,3.55493258104462,4.30002853481795,3.69776219004411,3.4260710698765,4.29974502580845,3.52456455754392,3.44826922043988,4.27004033639479
"1559826_a_at",3.9967742126593,4.75487515348631,5.74513300286835,4.59277338339932,3.38353654194732,5.82699251786287,5.09522626684465,5.09994462236626,5.9771211894086,5.04664969832078,5.08573589191807,5.42656518868422
"232298_at",4.89206313952247,4.41306089816425,4.53327512964952,4.10406867380637,4.72650358318336,4.1529640219561,4.6990729863724,4.27658305646526,4.0327154692004,4.51795935253623,4.25622888716644,3.84580600277436
"224605_at",9.19993619733375,9.38536712479719,9.02853775461161,9.05953360197392,9.52059238873247,8.49999743318258,9.59915386074195,8.93648473071135,8.41030741667284,9.5035737602496,9.50363352718202,8.81159930244231
"207904_s_at",4.69482939322201,3.83230523405623,4.28613343563628,4.40001832658887,3.84068646670111,4.06774845920112,4.63685182031757,4.23376372908049,4.05708154421035,4.84901419079565,4.55975286549588,3.78104561159671
"244761_at",4.0098181060232,4.4805794523991,4.19686917328428,4.98145668093896,4.74274731989906,4.6106546050544,4.48637264787767,4.87652475876798,4.38924414877648,4.80873129974401,4.94477803135208,4.08242839993811
"1558882_at",3.95137183065253,2.68731791886044,2.92361077974155,4.0457647397899,3.0587717199178,2.73825867001923,3.68165516526336,3.77409259930534,3.25497535865126,3.46743243752808,3.58227495836258,3.26540919642658
"207720_at",11.795459309589,13.0889929566614,12.4133759250344,12.7418411719537,13.1845372072079,12.6901818166806,13.0403761939723,13.0529760912411,12.5707545983231,12.6985142942036,12.7603465461841,12.1891898273315
"204298_s_at",7.18143337417624,6.94283447207047,7.15299407686148,6.27957618960333,6.74539234272176,6.70717432437256,7.85478129487784,6.0054407704427,6.44547630677399,7.95308050514076,7.18152267297032,6.60349799169812
"229964_at",4.82938809863684,4.45470822584368,4.46853602682197,4.03278504255493,4.26312792378564,4.14098122346304,4.51098577149797,4.36016887886792,4.4805794523991,3.8214915257448,3.69641506672906,4.10285756469154
"232172_at",6.16507439139444,6.20258752498643,7.14662228008112,6.46967732767121,6.04161681425155,7.00743781365532,6.59512410153032,7.15274039942545,6.99051111192795,6.38805232126481,6.98379108875352,6.48494286111762
"203549_s_at",7.54953942407706,9.64202752355328,8.20046891910567,7.9565404201667,9.97215223999924,8.28762932806274,7.97258907294471,6.94137962204783,7.73829143322884,7.7756742289778,7.1248250610862,7.83276362600603
"227129_x_at",7.40954027812372,7.60601608636578,7.08729526357136,7.94901803971204,7.79420841123413,7.37085767507486,7.80608265183403,8.03662880410189,6.92679726928202,7.83848765054885,7.62682809489144,7.1172391613402
"202821_s_at",5.54588149126151,4.70076875529401,4.63142516386385,5.18741427731997,4.8272811273425,4.99320451390061,5.26949389947174,4.64630872524779,4.82521818254697,5.13178999569613,4.86984471892684,5.31863440496791
"227863_at",5.03100185526545,5.99345501751556,5.37837555532369,5.91000350114457,6.2788996995911,5.84466466393438,5.77650082298674,6.21066221175992,5.42325310084478,6.02736642353226,6.27589332742878,5.46412283860243
"232897_at",5.6955835963647,6.18130033407112,5.61998598583111,5.49437936861158,6.60485537946416,6.01658578434448,5.85929133175329,6.23919209851928,5.94992749594776,5.976634959771,6.34883738652561,6.19759539014377
"221956_at",6.49562103751875,6.8289203100284,6.30806756354098,6.71853964388863,6.76674330201902,6.32086547706719,6.7721350761876,6.72621922236051,6.23967103041148,6.46713559295035,6.81845013220515,6.58799597450294
"1558934_a_at",3.66463763741763,3.46518578659158,2.93185018415412,3.42228137761202,3.54098486790976,2.89837545778584,3.47565930600579,3.29674436444985,2.72251725935831,3.32338462464527,3.16606485434475,2.73236514033684
"211019_s_at",5.45744840669706,5.92151254464562,5.57020367215912,5.89853050576173,5.81508296238673,5.27450157056137,6.33662660345838,6.02190972807207,5.17821940503633,6.59274916425536,6.27606736742908,5.39962792897674
"202728_s_at",8.33934020397268,7.6289897116854,7.27150480191978,7.69884662835697,7.75475088912565,7.18452764755572,7.8524895504446,7.16882916735355,7.11832213176664,8.12835500302885,7.74137969646217,7.90133292074345
"202018_s_at",11.0868779703227,8.02796460320538,10.2243089348595,9.16733721768623,6.97714133026429,11.0765018839511,10.0639684626673,9.72729668349562,9.62229617613914,10.5218326404865,11.4230287231971,10.1006339529587
"230615_at",5.38133614185274,5.93632313845232,5.32292266890054,5.81509411612759,5.76502737926652,5.36647511727392,5.88660157035882,6.21625046538131,5.60924161502243,5.88435361838024,6.1488290511156,5.67561136118591
"210971_s_at",7.57287205132564,7.09898865416678,7.17925200832271,7.23321163500458,7.00418449064292,6.50493730325643,7.66221046053799,6.61927494761844,6.64966260718468,7.71669271332422,7.10139740430343,6.86253653675792
"201744_s_at",10.5509364616888,10.1780787299792,10.3055692072533,9.71850995461874,10.5800268175668,9.59013404250529,10.5164255506128,10.3087488981403,9.92933492847062,10.3027192009249,9.97647510818038,9.70558503855182
"210116_at",6.12763190434708,3.93316905414091,4.26162228536448,4.74736350017974,4.03867432509347,4.49650758031473,3.66533203684339,3.85578908090636,4.26162228536448,4.56282637810327,4.30787606549464,4.90585964889136
"1555745_a_at",6.80438961480047,5.38112645940316,6.40373634483574,7.26425949662027,6.26473187912466,5.00774298915135,6.95941208015254,5.46763797030343,4.17435067833008,7.57996895128447,5.66734336191159,4.94614736578125
"201839_s_at",8.54422304321671,7.93105716821248,7.57159497860687,7.13245533238489,7.37126317342256,6.00896634211314,7.91532289675409,7.61005449531661,7.39844553255759,7.40042957806291,7.20196799030872,7.03850065781629
"200900_s_at",7.34721957258558,6.76646350768279,6.9052702470473,7.05752824879822,6.97172709025956,6.31536337332428,7.65087301505354,6.81953877895553,6.47145760735267,7.92350837833183,7.31859671574196,6.68374025291046
"200722_s_at",8.42398521631796,7.90281731802876,8.19108632284081,8.08589612973975,8.16012673325839,7.7301292906355,8.7124216570461,7.71500057687779,7.96794936905872,8.93880510661138,8.47895685729612,8.27371186522644
"201383_s_at",7.99002800839249,7.40295202580639,7.5152584257649,7.82384325984439,7.64026830402992,7.14568301767544,8.2635203580777,7.12251091281467,7.28785830598927,8.32616879698496,7.75721027736565,7.42927451065483
"201668_x_at",6.11794609745113,5.47512033346739,5.05117871051928,5.61989398642722,6.15791847611026,5.00774298915135,5.93300382187719,5.01647351641291,5.03746481228673,5.95430310471646,5.76562837127572,5.72529498087966
"228846_at",7.07221245316464,7.29602858408324,8.22190841837604,7.51625117236617,7.51756400273709,7.90142063505815,7.65860929218107,7.96954930966295,7.92117774572487,7.74809154558703,8.05830809074427,7.27258710045292
"1554768_a_at",5.50081440248008,4.45810471041315,5.4589487166862,5.25067928937623,5.27643631127747,4.23910153705203,5.60338485303072,4.66243203094494,4.78135558344747,5.81703381369474,5.63833667951502,5.40610048159708
"210993_s_at",9.06136391925452,9.320087551217,9.10273526585505,9.20226553828744,8.77525411582302,9.3598020582399,8.81620095938186,9.70228011773269,9.07684969417613,8.87940412291582,9.44554241646845,8.76254010924871
"202527_s_at",8.41006756083136,7.63569686342283,8.11352856919648,7.9726773887626,7.94400560084588,7.11694254633526,8.45131355915636,7.36515759068826,7.61100430733636,8.29403394555138,7.99594574657927,7.46294475774637
"205187_at",6.91584394759685,5.65775274536764,5.8279861413233,6.34662158780835,6.44521283816455,4.85838325564345,6.49943999439308,5.74442077012321,5.1384499814941,7.01444597291631,5.95070226777792,5.12427941093474
"1566324_a_at",6.29284212790332,5.67318578478539,5.07865296247727,5.35779618314399,5.67484698941429,4.70371795598622,6.17108259951142,5.72289211733556,5.05511492563666,5.93435852265033,5.09372156221602,5.09942165323559
"204777_s_at",7.78103617794635,7.47404503914316,6.63826542756512,6.99714460697911,6.76959510485422,6.34559158724136,6.66473012407016,6.98504203619748,6.6956581490308,6.41453968902384,6.43865141825943,6.58763924817555
"203767_s_at",6.3329524476174,7.12676847975352,6.175327069094,6.2736143688613,6.80423805390953,5.69170754596722,7.00840213962795,5.93392862749365,5.81344089253826,6.9234717519795,6.05860405213088,5.75335532415204
"208116_s_at",6.05376328380258,5.37302236509429,6.18913809181493,5.19507684304391,5.15433701058845,5.05411477000488,6.52704308239028,4.73435570827147,5.23231735346437,6.70373047866478,5.93632646217859,5.54125379896391
"235103_at",6.94145393389171,6.45327102129994,7.02501849691973,6.36430385720786,6.44630201932255,6.36398796972063,6.89713506786753,6.24560792543955,6.54423001541245,7.05625787170256,6.7240682898605,6.50228733397597
"214577_at",5.80240744106333,5.15444589008333,5.17804969460711,5.1983711157174,5.15949522791795,4.79310953631157,6.19149524684991,5.08307270410333,4.58813723851552,6.017254106056,5.3893896103526,4.68365274257676
"228943_at",6.66028290566905,6.74683387126251,6.08324764610701,6.08208566705991,6.35208185681479,6.15595986853266,6.39614506735477,5.92023144086835,6.0383529728943,5.88280080193354,6.17174170841362,5.63530278625461
"225280_x_at",7.34962824655295,8.12682529420362,7.47746840509485,7.65991128902658,7.77381239583323,7.82487681452474,7.33452609739047,7.50494853001648,8.06098194274534,7.49893627905586,7.31706967643063,7.84203897915542
"202569_s_at",7.22806476956174,7.23607402401783,7.03437529031224,7.20525514084555,7.2936248979219,6.67576815829393,7.07996832581548,7.34121440691307,6.63615966601347,7.31852532810773,7.04952540204168,6.38632987574897
"1557827_at",3.88310616898696,4.24055727664916,4.31899253870456,3.88268852972704,4.02688204466368,4.60689991836321,3.94350921527958,3.77661385438856,4.44748217944226,3.7029992902812,4.04565031286209,4.44420423631381
"232975_at",6.16437276282486,5.54543191723497,5.56868869350886,6.06077792220816,5.58460083464275,5.17591319083988,6.15298103636166,5.82957674030964,5.3690462326471,6.35292071686482,5.87017327607688,5.05050856175903
"204179_at",6.28228973760322,10.0073976754098,6.17852527450499,5.83006388144254,9.70778418931322,5.99624213697192,6.31700218547229,5.68826916396684,6.33301689914446,5.6931281979189,5.61430794888837,6.0640791696818
"1555611_s_at",5.35592582313301,5.80280327519304,5.44015677737893,5.76438865125421,5.71971207092291,5.07388616980986,5.84957262992702,5.42260823222853,5.26031654458187,6.16464240384812,5.95899263296283,5.65525210894915
"201151_s_at",9.10253700998232,7.7253293803792,8.20949320837226,8.2318852187973,8.4087939405551,6.99613002139023,8.79280294974141,7.43767235758548,7.05288780745647,9.24549654968713,8.67859098438575,7.75849477807405
"225408_at",5.72944046002697,5.1189409215043,5.51028709017872,5.39805127579478,4.78541698089849,5.23896033412041,5.865726459179,5.00149596498837,5.30995783201439,5.69861441148493,5.55252640044052,5.61662037254431
"206132_at",6.95715397133555,6.44762595199531,6.19170709326144,6.81205750422935,6.95811444093904,6.31980240024176,7.03350395993674,6.88122252342318,6.17452125915061,7.09952580655838,6.79879126874196,6.32837900318316
"200796_s_at",5.66909190137213,4.56341195507154,5.24510035724884,5.68693713530697,5.22091668547492,4.39935154389099,6.28867450125009,4.38598928959548,4.16333578876295,7.05007422197434,6.35829086826562,5.02867950717919
"212142_at",5.21824605422831,4.74778226025222,4.9343198497756,5.19864336975528,4.9180812064243,4.44377713192441,5.72983284737264,4.7454837668246,4.34933482504694,5.46084759943416,5.55517751114867,4.78735807402624
"211574_s_at",8.51104080600783,7.49436284704665,8.12232733124333,8.07916590362055,7.61913023677494,7.13685679902618,8.63849289180527,7.00694036311102,7.77906665959866,8.82737394375801,8.32055949267195,8.28726839567228
"1554462_a_at",8.22651347841454,7.51670097343696,7.93606829286001,7.75799176862461,7.76983885304597,7.35022057161306,8.07993836561476,7.4659095979533,7.78957840564265,7.94120100509425,7.80673186005563,7.81853185451964
"210147_at",4.60731973406452,5.6266166210053,4.88403120952689,4.69547082484833,5.43014049091866,4.88954837151027,4.599691318718,4.86120702647497,5.03770559086696,4.66853310443386,4.50410911980347,5.06866999550436
"225160_x_at",7.55236885303424,7.11782974971661,7.34277588564603,7.70479903977034,7.18764499568057,7.56553198752459,7.2104252762751,7.78901232241022,7.40936017917499,7.28912696903808,7.0731055751364,6.96608643864843
"225742_at",5.53150636021878,4.90146505520131,4.7793941909484,5.10701745311967,5.03936815318488,4.14687441788408,5.21756397030666,4.27047428025616,3.81813645689717,5.43828287933413,4.59432683265392,4.95370603965101
"204059_s_at",11.4676759346997,10.951349409264,11.493138362612,11.5065748195646,11.0410810233376,11.0276520554091,11.3837480234593,11.1598188819537,11.4030845068801,11.4058108083796,11.1938008429452,11.6085148087309
"210154_at",6.61067863342089,5.73914077320808,6.06938604719556,5.81916937699052,5.93948475875885,5.59205098052087,6.43720227426327,5.72221150687308,5.80547807098562,6.54411359600786,6.16427003379863,5.67074178657465
"208328_s_at",5.50500627286083,5.10813883729791,4.60770044611289,5.645742306415,5.2446882068509,4.5952248867257,5.32027485631175,4.778833913203,3.92328040642771,5.75253895437325,4.99656299114685,4.67193900386764
"209199_s_at",8.90089186568666,8.67355623973576,8.4304022231925,8.5522974497678,9.03709842248673,8.35202043342033,8.77275884195709,8.34593835896169,8.27653794542817,8.9842500692026,8.57670528519782,8.68674544187432
"214786_at",4.60757019909498,3.55479531333531,3.34237645103707,4.16137531331219,3.90959633589757,3.10115290935426,5.71763154980951,3.26397126960738,3.37976782464907,5.43977622976142,4.23893244196286,3.34542600437031
"206201_s_at",7.72440486219221,7.12095452791602,6.95411805682274,6.81789693266967,7.36954628667308,6.51236484862797,7.27347320930191,6.85992129597013,6.91045143193433,7.52850144504783,6.85422862916791,6.49399428152093
"211599_x_at",6.39433472021477,5.38867669179667,5.83586669744935,5.90307056675127,5.37809603475018,5.4529725408897,6.24099560932392,4.82897894194744,5.78654179681294,6.22856118748249,5.6603909610417,5.97303610976649
"1552312_a_at",5.65139837138127,4.4805794523991,5.67332166683674,4.79615733767525,4.57246904057114,4.51531028108911,5.56312671888935,4.47578489278647,5.00964212226244,5.7196651017752,5.09723642546868,5.13857291231515
"235911_at",8.02321809320262,7.72043773019747,7.52543949732653,6.97550951059791,6.92772552820391,7.11370370087034,7.56532763604682,7.49641399569629,7.73179383955735,6.99970682085813,6.90315901882217,7.08938472082125
"213783_at",4.68637862650349,4.78950605471936,4.90730302857791,4.6701661022788,4.58868015391874,5.41481606656836,5.18897339612482,4.88145664888878,5.40444141647739,4.68143166763227,4.92735148661408,5.28963060280171
"205979_at",7.70797735479864,6.49265893002618,5.4952208990769,6.54554393285188,6.01892606779571,5.21852219999953,6.33356455049833,5.18383022032104,5.99990375356722,5.51499083988597,6.30996531848834,4.73157439099645
"206378_at",11.7290865707351,11.0730367213705,10.6809337453136,10.1601880428833,9.50291688128355,9.53631537123926,10.798573906729,10.9457264586043,10.260895057674,9.74395572844307,10.0004245989638,9.32082414178009
"211124_s_at",3.33851232148642,3.18206032191955,3.08702881082452,3.22918557523751,3.04749016386395,2.83241132536281,3.42381174703802,2.52573413649613,2.84444381077901,4.9106877874459,3.19645042328887,3.43796056768605
"202291_s_at",10.70686927731,11.2823050192263,10.8178206226646,10.3512445620755,11.0763705457241,10.7679828415265,11.2516112175162,10.8332748511836,10.3903308875783,11.0560769808807,10.7490924137914,10.3523965479762
"239001_at",7.22725217526765,7.66191295139974,8.09189657812168,7.90166292636884,7.43620705258182,7.98547951657877,7.3585393836605,7.63209182107813,8.12100821848313,7.6700357367296,7.31548755745315,7.99442566495512
"205101_at",6.2962666625609,5.33632974097336,5.81344089253827,5.92148235847314,5.33147669833761,5.64111624183274,5.45418532947327,6.10413740145782,6.02953383816839,5.99908198673476,5.81350255079903,5.90336676511056
"201028_s_at",9.89886179609023,10.2488011880849,9.94000334270343,9.72377545002913,10.2016157205372,9.94189810206797,10.5413263761699,10.1012646795014,9.82383887933772,10.5740107395908,10.4195359111413,9.81175812752578
"1555419_a_at",9.12623447402609,8.79713603285709,8.65013222504445,8.79658556284116,8.75973958517125,7.97719070758016,9.46289381798939,8.44214934614915,8.30967222999999,9.44165988668749,8.90447448946137,8.53717261854084
"206247_at",5.81463043375659,5.43469147314056,5.66734336191159,5.06488977808389,4.98456593991432,5.5602454366372,5.12577232502956,5.43794695603506,5.61347362354929,5.87550965806283,5.88781344652606,5.7897323276707
"203915_at",10.8066126851717,5.35997370075874,5.60714304239107,8.67317516304474,5.36280130262819,5.2981715068221,5.2513184979907,5.4634890930535,7.88657318303932,5.03522524846839,5.03687189003911,8.81446449149912
"238723_at",5.78578430946065,5.39787506935219,5.09138206975085,5.54431887048574,5.74555795983119,4.90985003843047,5.47363952268528,5.82063449301559,4.90985003843047,5.98021083590704,5.62369636717031,5.3974990713166
"212020_s_at",5.92462739072135,5.67127758637235,6.21081641995536,6.12327347545887,5.46188784726204,6.34797233433336,6.13662734910574,6.0778969437776,6.1426863597123,6.27077030239763,6.48610627854712,5.74961660902521
"204783_at",5.94339926920281,6.19408620592744,5.89914104831072,5.78309069435575,6.44105844591366,5.2920422822971,5.88801272303326,5.47892292518207,5.44360346607717,5.64813934840096,5.87783323288988,5.29567999457898
"213927_at",5.74814075109408,6.58705840324086,6.43805723778819,6.42237792914629,6.84178065178112,6.20430927773884,6.42925186058631,6.78511063986759,6.16128203273016,6.31825324358633,6.65430223905296,5.72495198777002
"1558984_at",4.36657872424152,4.49095999305005,4.53233882921469,3.87760218109002,4.13456605946551,4.5624722347897,4.62266630896474,4.04004699558576,4.6360907974477,4.05589712101891,4.09285978635397,4.65341240560144
"212079_s_at",6.10375219579545,4.97370698304901,5.12996499227917,5.4169234226374,5.46239604479017,4.27997069821865,4.98474566587877,4.83486860450396,4.4805794523991,5.5135350076764,4.68575756060131,4.87892892476432
"215451_s_at",4.51669893677538,4.73131081131765,4.43710865413181,4.84630898059355,4.26543361005922,4.38998810582088,4.50585222399453,4.12666718199679,4.34933482504694,5.35417156428159,4.89058953727664,4.92865930240272
"1569652_at",4.78189604392576,4.78587442437401,4.72049998854907,4.26937475091499,4.28157414552388,4.88835665821119,4.06832171318443,4.89190592033159,4.84680885797027,4.26451512474834,4.60190051481043,4.57709728235843
"208512_s_at",3.49649410173969,3.50747019519329,3.81161338297094,4.1071891162541,3.70166769424987,3.01684778014088,4.16649009901056,3.39050225678898,3.24651389996029,4.54832040596712,3.85898146053377,3.68747323183176
"237070_at",4.41658898119845,4.69622103941528,4.17183257954307,4.56832306910659,6.10132666505969,4.15867641304523,4.55419751592222,4.76859905515541,4.12476285672052,4.7803167479235,4.23751796066971,4.07282772151044
"201069_at",10.3439645609649,11.0007643792233,10.6222230072438,10.0835572227152,10.8075491382494,10.5998041701497,10.9760771390683,10.7720240313155,10.4576488902923,10.4974263381341,10.3273067618817,10.2884661710117
"205828_at",3.1668175625084,3.21879681297429,5.74185087078882,2.9078094219781,3.30359602089931,3.53703843343672,3.26268613801772,3.12114446287148,3.003634731645,3.55432166241779,4.95092091989243,3.10600642953762
"204259_at",9.92434636244718,7.31072130537452,6.80889736962464,7.45768227592965,6.22019375787343,6.21619518480192,7.73599785011307,7.59285037582624,7.34067185250432,7.42500819384903,6.52726765571103,6.01935321734757
"204580_at",8.594565013341,3.90592106540796,7.10992198103705,4.48307746061257,3.55100646716379,7.92423816808425,6.93591806576997,6.14420258411391,6.740081928455,6.90408102418744,9.53832465319767,8.14989741482169
"223614_at",6.06921805280404,6.08890518640709,6.32129666259822,5.49032131152389,6.08092315518854,5.90746600686127,5.9332981763491,5.78127037307144,6.3564661376375,5.93320572345601,5.24176372894286,5.53528499363257
"221590_s_at",5.22087202659383,4.51693114320396,4.73751926707561,4.85086959880681,4.67564071645382,3.74129575785811,5.02563077626704,4.37889268254278,4.23973528851729,4.60580311687081,4.23473316473283,4.11278316227752
"204959_at",8.24199198963943,7.13170448200085,7.71229351536524,7.59614832800666,7.23590406008077,7.44490401711444,7.78072532063158,7.28835808090683,7.41844253116858,8.23393393740679,7.56707621037184,7.44034594845312
"209582_s_at",6.49930075355918,6.00606582653107,6.08418045861496,6.2604668319134,6.41017910960589,5.50289156758607,6.23274186312372,5.50591977065102,5.47964518785972,6.15745353103259,6.15120912973489,6.01759043900254
"207984_s_at",5.6386802951461,6.06558328375349,6.35113198830547,6.23168560198442,6.0918811414365,6.7299973017689,6.01298597245556,5.72153785774372,6.53027134290088,5.85025046792555,5.77154466944702,6.30817008003355
"210280_at",6.34870545298845,6.44018993649378,6.61051262357527,6.23138736053141,6.43471220901782,5.99678951345843,5.88856133925487,6.0852240060872,6.13036407291403,6.17134008886266,5.94024436164287,6.50228733397597
"220782_x_at",5.53802799573127,6.10475492182959,6.49433739481001,5.66383329293157,6.01455632596839,6.08894613741749,6.24662629495415,6.22999763927732,6.22389632147972,5.65739380503147,6.01082564325336,5.91209186331905
"236403_at",3.69555496217075,3.96251837952622,4.18529830268183,4.08203450426927,4.04238934815804,4.31664737541616,3.84465835241793,3.9883823228741,4.31456327980095,3.80673192859843,4.2656111594107,4.31007801218989
"1569322_at",3.49751014353136,3.56896560624579,3.98903827583323,3.78746326932343,3.56652048851061,4.05507698218867,3.62296771098486,3.57120689862026,4.00017272968184,3.59512765089491,3.84084019049275,4.22555317256057
"212623_at",8.70238424246656,8.41657533524898,9.12898332608476,8.96572743021003,8.31429700811198,8.49413534835112,9.1412902763358,8.74562425390711,8.93640751120119,9.14799159152569,9.02940733366701,9.01042517566258
"229761_at",3.05266424509043,3.60581442274369,3.20296428250445,3.07637044019387,3.73347124239402,3.3064923969468,3.19014245994829,3.19675208410016,3.06082162909264,3.83081512174501,3.37700340111588,3.60618176703372
"1557450_s_at",5.270198985326,5.48580866017769,5.62562185154612,5.12013405782652,5.26139073283395,5.90137560728526,5.03708069344494,5.04572527970225,5.71710999049302,5.02464903255129,5.21277788482564,5.87294792374405
"237145_at",3.64036613413853,3.52233966307947,3.17453442985171,3.55160864507212,4.26543200163568,3.3254694758926,3.46555184004699,3.29405646260477,3.07101709741912,3.68287790149115,2.76665032724967,2.86109773047757
"236386_at",6.32314579371159,4.95441407346898,4.47673441025416,6.33000217456439,5.45206550938831,4.3204011429284,5.34109430549286,5.77390695258471,5.19781427063574,5.69237943612807,5.45945309301243,5.32506866376139
"1566557_at",6.37436990683748,6.60691557136912,5.84372250435298,5.96441639768946,6.44823936362376,6.05619695533553,6.15474703048901,6.12883717844854,6.2962029424352,6.1796169613429,5.71663511916523,5.82850201745954
"241368_at",8.88088366344794,9.07602485143757,9.75695256871551,9.67666811899682,8.84623195274167,9.59492989315119,9.20677819974721,9.59211698860741,9.6391009072658,9.01548386352556,9.28531526163514,9.69302500879862
"1559194_a_at",4.59260580425622,4.9345286677835,4.82930912825305,4.70708612309151,4.43486239281435,4.97466485005385,5.00905453684867,4.81194319874133,4.98641765146485,4.49957248244401,4.36367168098566,4.90612860428831
"238493_at",6.33790204071245,5.78178359474042,5.54994364172672,5.8394674352184,5.88081208334582,4.95615640310638,5.57106261947368,5.56525814495994,5.32693159311767,5.92971329425316,5.5372037076414,4.93851681352969
"236083_at",3.9522077604313,4.34730747496259,4.44870503554528,3.90975408432227,3.87897579664798,4.65964339822743,3.97778135159107,4.05809942051918,4.54205036460803,4.07897602283509,4.45412065334918,4.71923794579663
"227168_at",6.71432821798275,6.14098205372094,5.94983723477834,6.29512471803204,6.13501553372846,6.63167058851096,6.03865007315105,6.07243526847748,6.58669777167885,6.23762101620483,6.5089092235333,7.17349534605435
"238326_at",6.73214717854281,6.87987228952138,5.51559511760926,6.83085950461689,6.80633194930867,5.88282943786249,6.76910983902199,7.06641536604218,5.75953973304606,7.008278624614,7.05439730443793,5.63109290206043
"210926_at",5.99401234299943,5.63341560406765,5.62483647318202,6.0438882033291,5.49678982264835,5.51955783181742,6.05829407734075,5.46540678151306,5.40742706847652,6.01606198772975,5.65035738739512,5.41918073461381
"1555858_at",5.66847682291113,5.72331928976859,6.2587063708392,5.90183434193528,6.16657157249456,6.176645943488,6.35061187277777,5.97066358283675,6.07543291906655,6.54779251421649,6.32578997170043,6.55508973646193
"1557293_at",7.55611919972357,7.47280224933871,7.46248110574694,8.18883023186988,7.46703989297675,6.61750272251479,7.44972600289764,7.77709337787004,6.47145760735267,7.73629101346874,7.34254894724536,6.46789537643973
"238218_at",4.67842447569358,4.64785143558385,5.4762057357402,4.27157016626457,4.51569638763624,4.74227934993725,4.26938097689109,4.79519550350238,5.01649100641307,4.1987163550163,4.3862954104702,4.60058663236032
"229390_at",7.41282847991358,6.54651131046549,7.76864715611617,7.30137377350572,7.03639768106456,7.2763838421432,6.35636634820755,7.21532349742703,7.34184169206625,6.68662322332136,6.85687995666104,7.29731445014473
"1562527_at",2.89520488025963,2.57596325441525,2.97998387365221,2.722722128191,2.49114520550854,2.93004265490631,2.5124046656924,2.48569478877557,3.06133266483543,2.96353381635515,2.51208895597592,2.967860322928
"212364_at",8.65417974055461,8.05923267486051,8.07461946743128,8.12341568509517,8.37221048854803,7.38399851481685,8.43908264003786,8.41308002981997,7.57459467864891,8.57643376000657,8.40723918638892,7.52273508618822
"205808_at",6.40991657306038,5.15227210851427,5.71709027035844,5.6680843319014,5.38499656626416,4.82527251682342,6.51884977147674,5.06210670515067,5.03667907900157,6.4643548051237,5.82653212762621,5.66955211031322
"207430_s_at",4.31023076109626,6.72111960056623,6.1384177049179,6.47720802862123,6.58705464282559,5.49760547564677,7.92205502729046,6.56288089002963,5.93643342057229,6.10824944757084,5.80620010456141,5.28339263165752
"228473_at",3.2331494643147,3.91359192889158,3.97603676471662,3.45640666341904,4.0098181060232,4.14098122346304,3.57998851475741,4.06086666380101,4.57488591456148,3.76216886164519,3.88705901669537,4.20864459468487
"217546_at",6.32583001064383,6.7803059647769,7.1155076924603,6.02493144432919,6.96639422722746,6.82641628975018,6.41293863830669,6.71394287419464,6.34553738500429,6.47454429540319,6.52841153298929,6.88072538329326
"204326_x_at",9.76103070894899,10.0707512719126,9.40147257345865,9.94451428601696,10.3171837457356,9.4975914471204,10.1399741124686,10.1704685397197,9.26423925898838,10.1745927001179,9.91716117408086,9.5422035272319
"216685_s_at",4.75674363874761,4.29447488895827,4.1302343355726,4.68320717821029,4.06214940002607,4.02973823041676,4.89637629078923,4.41835816382689,3.82216047506203,4.9782086337644,4.86962781790763,4.19595276532987
"244790_at",4.35956045192171,4.27168603881303,4.38258954992364,4.4970305140045,4.57893269858657,4.00465205031477,4.28510246371126,4.74561795408409,4.04288954325245,3.98474644635015,4.59134583404887,3.90809827776144
"205323_s_at",6.73421313042372,6.85119105545126,7.08221203536827,7.07877461541193,6.60713223688471,7.4285024468167,6.50736246915185,7.14802883576545,7.45083218552797,6.67033038015087,7.00421660921945,7.22236976678927
"36920_at",6.55833359977816,5.7953172957353,5.82879882072177,6.24584215921987,5.99665794125367,4.85817566469113,6.14127853903895,5.80488380107135,5.00654381529128,6.30522571494386,6.12961551420412,5.38443099164914
"1553575_at",7.81073462529908,7.5715058648312,7.0747400372841,7.21771679300496,7.70550747537603,7.0183519909346,7.08694500954638,7.48019630675283,7.22256072907463,7.04502235520833,7.19234505519975,6.81993833901879
"213733_at",7.29427473332055,6.54059993353017,6.96867459342288,7.0473914036043,6.58234323615193,7.19807434355598,6.49439602466372,6.99978247643347,6.94277962896887,7.01709875670595,6.93761224849833,7.01527312263587
"203199_s_at",7.53454295579266,7.07132475143804,6.99801130199927,7.4331259408705,7.38385365992867,7.12120472181155,7.69912104258324,7.12612384332695,7.08867052097717,7.87832390044802,7.80030846514918,7.20143887715039
